,min,Q1,median,Q3,max,ori_mean,filtered_mean
FIBCD1,0.0,0.1505596765753814,1.0214797274104517,2.5927260538712265,6.581803148516525,1.5477816060686764,1.5405798585115267
PDZD4,0.0,0.070389327891398,0.4275962039795771,2.3519088878694188,7.032100843167024,1.3616159456162775,1.2035184762092768
DEPP1,0.0,0.5753123306874368,1.4356261294276267,2.7723901891507117,8.357376055469638,1.8134127017075583,1.7606462880879852
ZNF711,0.0,0.137503523749935,1.5777289075554086,3.003602236680196,7.007307646846438,1.8113161639919892,1.8113161639919892
SH3TC1,0.0,0.9745152532549602,2.1731274334806563,3.424585171431823,8.71383326018628,2.324484646768059,2.30767604886876
C1QTNF1,0.0,0.1763227726404629,1.0071955014042038,2.707634902759619,7.255406312843965,1.577094904483733,1.568971426074062
TPPP3,0.0,0.1763227726404629,0.7136958148433591,1.905919833458169,9.840463233869542,1.382957732255746,1.0689600120923024
VIPR1,0.0,0.1763227726404629,0.9891344305369045,2.5759169808880977,9.45009774616165,1.5994666620127396,1.5267017693779188
GALNT18,0.0,0.4854268271702416,2.229587922740652,3.496973580998276,6.622930350920177,2.133656707119246,2.133656707119246
NCS1,0.0,2.915998614201772,4.015692083901913,4.850872452979386,6.817879031830138,3.6810890666723846,3.6810890666723846
IL11,0.0,0.3561438102252753,0.9411063109464316,2.0312114626243174,9.421286426273458,1.491983323552449,1.2184275798059
ZFP36L1,0.0,4.864679810378688,5.84974909559314,6.612979042988073,9.414600679773848,5.475370799003994,5.791018633849099
PDLIM3,0.0,0.0840642647884745,0.5058909297299572,2.183485859464976,7.941399798149854,1.2353224749520537,1.157083959869294
TRABD2A,0.0,0.44094484042573756,1.2868811477881614,2.9467308601403097,7.084170591577843,1.8259750524367429,1.803824846999898
PPFIBP2,0.0,1.2838389664723904,2.542214998030641,3.8933582977546877,7.149239038837029,2.627235642759128,2.627235642759128
HEY1,0.01435529297707,0.4646682670034443,1.1538016933604807,2.4195388915137843,7.529977073907332,1.6802732903518107,1.50780381218926
IGSF9,0.0,0.1243281350022017,1.3248077295317047,3.0049488733169607,7.494975554142499,1.7103922912439962,1.7103922912439962
MGAT5B,0.0,0.2750070474998698,1.5921560182676657,3.3508475623496357,6.12536180635178,1.9505569253983763,1.9505569253983763
SCIN,0.0,0.0976107966264223,0.3391261153613164,1.4789561948231373,8.477070141192142,1.1354219321835262,0.6275261556277016
PARM1,0.0,0.0976107966264223,0.5210419793356261,2.1051744621896455,6.483976963236257,1.2983919886492592,1.106831219578023
TNFRSF1A,0.0,5.0253607533796965,5.958725649357563,6.602550342711923,8.551169913872759,5.566709043138459,5.8937656587198735
LGMN,0.137503523749935,4.824256266472707,5.499525755388616,6.145065625530543,9.37864166802712,5.201221160698397,5.561108242562316
NME4,0.2016338611696504,5.5373676898718225,6.559568271680705,7.193988465106836,9.324383094885857,6.174255304228288,6.50130559305915
SLC44A4,0.0,0.0565835283663675,0.1505596765753814,0.5160151470036647,7.112178833722592,0.8717824517018818,0.18047542025344
OXTR,0.0285691521967709,0.4646682670034443,0.8678910494666446,1.767650141050026,8.56109697355281,1.3873160131056572,1.0572118593637254
UCN2,0.0,0.1243281350022017,0.4646682670034443,1.8338639777411017,9.494835588579363,1.246828833584414,0.9267032631455401
DST,0.1634987322828795,4.646877814239573,5.605404516206295,6.381583255137205,8.491732866733297,5.261133704382727,5.530406118800104
RAB20,0.0,1.5582111069507212,2.9818514974684005,3.9676295325285498,6.648033950563835,2.8021863892396746,2.8021863892396746
DNAJC22,0.0,0.4956951626240688,1.875780063068488,3.349789350069086,6.2630344058337934,2.0383517338541792,2.0383517338541792
PMAIP1,0.0,3.607626220845488,4.574400464828895,5.517983179149358,9.141928305250667,4.464993924514275,4.5639924078396925
MSX2,0.0,0.070389327891398,1.232660756790275,2.766015965822906,7.662846365159479,1.6577702371896066,1.6326898176705487
SLC29A2,0.01435529297707,2.15218067675435,3.575304207724711,4.494894273227484,6.972692654004264,3.2542920793358183,3.2542920793358183
PTPN13,0.0,1.6576345585810093,2.8629469072844205,3.731452893520736,8.56727163085093,2.6668836730261742,2.6515320037885544
MAPT,0.0,0.3219280948873623,0.8757747073958029,2.1731274334806563,8.944653502978742,1.5286239854270678,1.270825854326201
ZC4H2,0.0,0.2630344058337938,2.2494445434884023,3.4397260989584333,5.73633427697511,2.1172982581898236,2.1172982581898236
ABCG1,0.0,0.1890338243900171,0.9068854660079123,2.75702324650746,6.456149034647996,1.6018542980158548,1.6018542980158548
CCNA1,0.0,0.0426443374084937,0.3219280948873623,1.738756941223412,8.630194305773731,1.1885921743793926,0.7900696552451375
COL9A2,0.0,0.4646682670034443,1.2660088328529469,2.7995829194271042,10.571183794823945,1.8026080228059118,1.7289021832813165
NOS3,0.0,0.2016338611696504,0.7697655357370751,2.5891193129294265,7.055173958111697,1.546566667493827,1.4831235030400223
MYO5C,0.0,0.44094484042573756,2.0908494555480526,3.5668151540108965,6.481234349528531,2.134629677504971,2.134629677504971
RHPN1,0.0,1.6194000738590137,3.051367903196085,4.013013670167648,7.187945856323526,2.8923281685567366,2.8923281685567366
SLC35G2,0.0,0.7311832415722002,2.57893820795673,3.6732729892716893,5.773468927905194,2.3842852166683586,2.3842852166683586
ST3GAL5,0.0285691521967709,1.598125482661258,2.8236975523921055,3.8728247336428474,6.87909307886454,2.8391085755984102,2.8391085755984102
GADD45B,0.0426443374084937,3.4953667439035447,4.65963441622495,5.481072612867374,8.51096191927738,4.387641954503501,4.417826893576616
RUNX1,0.0,2.9772580209610267,4.047013763529194,4.709290635723358,8.085605236783962,3.715951711318201,3.837481956171508
VANGL2,0.0,0.1076761834481635,1.1794794129161648,2.917906945427379,6.258707352196828,1.641233000688511,1.641233000688511
RGCC,0.0,0.2750070474998698,1.0071955014042038,2.2652583204288557,8.396090970394368,1.5121298190745374,1.3425034213952909
SLC7A2,0.0,0.1243281350022017,1.1634987322828796,2.674121300785676,7.62993940943954,1.630666820274418,1.6067202944622703
RPS6KA2,0.0,0.925999418556223,2.1504279356343803,3.287250501389536,6.444932048942182,2.236073091709989,2.236073091709989
SLC12A5,0.0,0.8619512621450988,2.344825701764793,3.401220377772622,5.849999259466098,2.2346156051417205,2.2346156051417205
PROSER2,0.0,1.111031312388744,2.532316420470233,3.6144045086900323,7.056800263143443,2.460338344268972,2.460338344268972
CSGALNACT1,0.0,0.3334237337251918,0.9335528647513274,2.505830980363559,6.6649094418288,1.564322946989792,1.4904920526518246
CRISPLD1,0.0,0.070389327891398,0.8757747073958029,2.666185473393906,7.463033855317493,1.470812606300147,1.4469657594412133
RNF207,0.01435529297707,1.7559545827323781,3.251695040827558,4.208084806336648,7.1599722210161065,3.0012564420342254,3.0012564420342254
TNNI3,0.0,0.3074196693502417,1.0600432353362628,2.6386360911135434,7.302410450425623,1.6129645992303299,1.584037269789311
PRKAR2B,0.0,0.5849625007211562,1.7739901578237678,3.088733566323646,8.311157949208862,2.0479444941022167,2.038984245954711
TLE1,0.0,3.325154160165565,4.33592619671059,5.029340915912711,6.96289600533726,3.956893918740583,4.28540143425354
PGAP4,0.0,0.0426443374084937,1.8659174572083133,3.2203299548795554,5.17192735435346,1.7945192554539608,1.7945192554539608
FBLN5,0.0,0.0840642647884745,0.4005379295837288,1.4918513884906681,7.773468927905194,1.0261076613124018,0.7656310382084266
RAPGEF3,0.01435529297707,0.720273472064158,1.4329594072761065,2.6530545589382712,9.13347619040164,1.935001625832145,1.7181352888613424
YBX3,0.0,6.621244010875139,7.182890889328728,7.767684204582245,10.266083758327726,6.829268108413111,7.256251111383804
ELAPOR2,0.0,0.40870416669078097,2.232657491289355,3.4485650775742904,6.492173659610827,2.1390087834674456,2.1390087834674456
GLT8D2,0.0,0.2141248053528473,0.5260688116675876,1.7969728856121432,6.664625054869297,1.2097280268196329,0.9392392595210031
COL27A1,0.0,0.6229303509201767,2.21256849941918,3.4319478080845216,7.775774868637292,2.1795656196968696,2.1795656196968696
AFAP1,0.0,1.9087781893319744,3.0857285255829465,4.072316351675214,7.078204190467294,2.9178830956218884,2.9178830956218884
PLEKHG6,0.0,0.1763227726404629,0.7990873060740036,2.8155754288625725,5.98299357469431,1.5393697489438256,1.5393697489438256
CCDC88C,0.0,2.16349873228288,3.323369349153923,4.215096081772504,7.863009218126423,3.1504894167242408,3.1504894167242408
RAB3B,0.0,0.1505596765753814,0.9486008474933558,2.539158411005743,7.214901910160696,1.487783920900893,1.4572135058413234
ANKH,0.1243281350022017,3.4718337998367925,4.536363758904983,5.323459933814731,9.445242512917403,4.328665024905954,4.338977588130178
PLS1,0.0840642647884745,2.410747649552206,3.5160129422851494,4.536829377957165,7.600135922110396,3.4623180507209717,3.4623180507209717
MTCL1,0.0565835283663675,2.436290956928805,3.6082167616721437,4.556274928709982,8.205060110544645,3.46507358941571,3.46507358941571
ETS2,0.0426443374084937,3.456806149230474,4.397451590505674,5.393089896773108,8.129128434194934,4.354036901538033,4.397129968962906
ANK1,0.0,0.1505596765753814,0.6415460290875237,2.0669379564627337,8.465811254476078,1.3478828857499778,1.1345365292047862
SLFN12,0.0,0.137503523749935,2.0,3.3063350220363517,6.073606040574941,1.8818127738682193,1.8818127738682193
CADPS2,0.0,0.13420967656300167,1.4329495121805231,2.870856854223056,6.664198369291911,1.7135638046053425,1.7135638046053425
EMC10,0.0,5.291953425163652,6.090004648936709,6.705248475018765,8.29925381750288,5.794783163685802,6.06415877833315
HOMER3,0.137503523749935,3.705688024992316,4.94368647557339,5.708324712701601,9.06029062334358,4.615527854038157,4.6839367538642085
LGR4,0.0285691521967709,2.1126972360425933,3.435626129427627,4.370312209121779,9.054495789569078,3.230867242325077,3.2225358710128535
AOPEP,0.8318772411916731,3.0630665991733066,4.42391234980196,5.440781295716728,8.041111535369152,4.289945206544713,4.289945206544713
FGFRL1,0.0,2.908812907739547,4.032541091238502,4.972577661735411,8.94054852072171,3.85583309293909,3.848558821940831
NFKBIZ,0.0,2.394376455332873,3.5014390045514743,4.590211620269903,7.876516946564999,3.508080011360027,3.508080011360027
TUFT1,0.0426443374084937,2.836932950585562,3.968547997780314,4.807735095998751,8.124948426681076,3.6992177289275157,3.6992177289275157
CX3CL1,0.0,0.0426443374084937,0.1699107524616712,1.7844994331610298,7.492173659610827,1.1204085313441121,0.7820723085543974
LRP12,0.0,2.556425891703683,3.5957403654499505,4.375734036781105,7.812819073781653,3.309107329001187,3.3026642506824744
KLHL13,0.0,0.2141248053528473,1.3785116232537298,2.6363314586061986,8.055390904734795,1.6637443544230583,1.623820204403804
VSNL1,0.0,0.070389327891398,0.1634987322828795,1.6369145803558778,7.878725341480106,1.1298224543443094,0.583755078289541
ST3GAL1,0.0,1.8579437346903616,3.312518323134219,4.2844767974392886,7.100452094900937,3.114035464551984,3.114035464551984
OAF,0.0,2.542243650010458,3.7650041486778214,4.593950913103822,8.226460362102854,3.4940847952739893,3.4940847952739893
MICALL2,0.0426443374084937,2.9039780664374373,3.8614522521672088,4.782015317137958,8.275612390380745,3.718788361498613,3.7122692999408415
H2BC12,0.3448284969974411,5.467442275645733,6.523405056135989,7.51630487827237,10.823207993394394,6.4585850687016695,6.53197211000782
PRSS16,0.0,0.827801788109398,2.512221899767761,3.6337217248781633,5.92386226807603,2.3162580157529495,2.3162580157529495
STXBP6,0.0,0.1634987322828795,1.111031312388744,2.750067800293894,6.822857588873969,1.5706178667210555,1.5706178667210555
SLIT2,0.0,0.0840642647884745,0.5655971758542251,2.242601902454387,7.671010241278451,1.3141036563064203,1.1816964923112174
NDRG4,0.1243281350022017,1.3659703890911854,2.3030493442065696,3.467909984539641,7.4965741969354625,2.5471301301276266,2.5125293611228448
GALC,0.0,1.4059923596758368,2.817621806179514,3.728192558506865,8.296732704584347,2.6049646006242186,2.5968218708617576
QSOX1,0.4854268271702416,4.964620263038147,6.067258082489612,7.008872549103784,9.837139068427152,5.982006800601457,6.010424166677855
MAP3K7CL,0.0,0.7484612330040357,1.6937639890145502,2.556429024810164,7.383185865790308,1.8520253489938472,1.7338693692718379
SLC37A1,0.0,1.8609535470960903,3.056583528366368,4.204566339552764,6.702103406629387,2.983026364821456,2.983026364821456
C1orf21,0.0,1.6123510503573262,2.9532649383782807,3.953496655930408,7.980882160180112,2.7917266013866318,2.7917266013866318
S1PR3,0.0,0.070389327891398,1.1795075350783266,2.7687032038717545,6.5087455542444745,1.5905785581506267,1.5905785581506267
SLC44A3,0.0,0.4854268271702416,1.9068085176212226,3.228430078094963,6.1430260038899736,2.0246469347709315,2.0246469347709315
RELN,0.0,0.0426443374084937,0.1243281350022017,0.6252648170650108,8.53368014198433,0.7826457518458096,0.19550004808144658
CD38,0.0,0.0565835283663675,0.137503523749935,0.4879939110336984,8.928666412304953,0.8809304046115962,0.18150936445729687
NR4A1,0.070389327891398,2.1937691548391696,3.239545742765859,4.4212203573108635,7.7632123668144,3.322230958943598,3.322230958943598
AFF3,0.0,0.0565835283663675,0.3391261153613164,2.1126972449589965,8.281466436000011,1.2276639637169826,1.0367927830173158
SCD5,0.0,1.6690267655096307,3.05567218164154,3.880928804959232,6.824640580853424,2.8077251095830227,2.8077251095830227
CFL2,0.1890338243900171,3.5052452800549103,4.984358448950701,5.82030647644611,8.922970853485714,4.673016908740197,4.673016908740197
ARL4D,0.0,1.9001334992962036,3.09000031181204,4.25209636343701,7.664980529810331,3.0490892371322116,3.0490892371322116
LTBP3,0.4329594072761063,4.236492008913732,5.470205253878167,6.374212988616447,8.904213115538594,5.26985702591206,5.290452012416689
CTSD,2.7484612330040354,6.64198914766261,7.621355299012581,8.601523062403887,12.059344460824423,7.591903328347865,7.5925608891649565
CDS1,0.0,0.3305498240157344,1.7048448139766297,3.3330646806401534,5.48446041312882,1.9292631148209085,1.9292631148209085
SAMD9L,0.0,0.2986583155645151,1.568030053440133,2.8584781334009355,6.781621997870603,1.7873721688472382,1.7873721688472382
CTBP2,0.01435529297707,4.899537812823973,5.413797150189212,5.840083523270371,7.598201415834821,4.970552086707579,5.463245289847521
INHBE,0.01435529297707,0.2141248053528473,0.5558161550616396,1.7430732248762792,7.988002937508055,1.27721871152325,0.8920131830591697
FOXD1,0.0,0.5728835419791338,2.2660337761445155,3.1854335767827857,6.377991326905882,2.1396729051211123,2.1396729051211123
FCGR2A,0.0,0.0840642647884745,0.3103401206121505,1.270471241682307,8.369902646256726,1.013442777353074,0.5592459326642988
IL15RA,0.0,1.2824191474549305,2.7665854259384925,3.852996552161455,6.33967188139037,2.5990966324320133,2.5990966324320133
ABCB1,0.0,0.0840642647884745,0.2509615735332188,1.3117392147887625,8.228578221282742,1.0804157330523623,0.5347730473110821
ITGAV,0.0285691521967709,3.676379924312184,4.666185692437859,5.66831519237054,8.391973883060292,4.5398471224273935,4.5839200704626215
ARMH1,0.0,0.3561438102252753,0.7441546678516815,1.3964315820341153,10.301839108672922,1.2602830755421848,0.8420557282682766
SHTN1,0.0,2.8171113003492163,3.8252767403040426,4.503666649476516,7.589164236699772,3.4745540828783947,3.6060336216564677
PRKCH,0.0,1.323350553285073,2.724648620751792,3.8132598816425505,7.512621961424247,2.639159738160133,2.639159738160133
DIPK1B,0.0,1.058288291081742,2.3575513180288024,3.76738116026279,6.5136486501513895,2.491233456540594,2.491233456540594
DTX4,0.0,0.7048719644563528,1.8135232296962043,3.2723963642213154,6.3063351601979765,2.072812490917489,2.072812490917489
DUSP2,0.0,0.6135316529179271,1.8875200015658753,3.2133466532900865,8.9129791277328,2.0696689202699496,2.0418591189855295
REC8,0.3103401206121505,1.8865491571276087,2.5033464913935575,3.5335569078278555,8.357112091505698,2.895995847161115,2.612776334479904
CRACR2A,0.0,0.26001619775865004,2.1715262174614844,3.51285522420358,6.597829097826899,2.065610231105076,2.065610231105076
SLITRK6,0.0,0.0426443374084937,0.2265085298086797,1.7235277136452194,8.816279697873819,1.102195284682769,0.7169631905486948
SLC15A3,0.0,0.1763227726404629,0.8237493603082727,2.452188793057954,6.381629467033664,1.45317479966234,1.439457944893571
HSD17B14,0.0,0.4515335827582552,1.5235597742842755,3.035182187376453,6.122879749755239,1.8287185615259822,1.8287185615259822
GCNT2,0.0,0.7092703144099943,2.244883848504128,3.5354305126965206,6.516487980909974,2.212937764671506,2.212937764671506
MMP15,0.0,1.5643766205092886,2.7918136951122445,3.951386873327772,7.404290064444837,2.7584009217162864,2.7584009217162864
TRIM2,0.0285691521967709,1.59335228390901,2.782384181486586,3.973611275519472,7.010891705929733,2.769937643775744,2.769937643775744
TRPM4,0.0,2.4188527157696433,3.5197934862411,4.437626787764481,7.092122849838679,3.353569155534151,3.353569155534151
BAIAP2,0.0285691521967709,4.01055477538674,4.9245742995142665,5.591178597398932,7.469479021590406,4.5457229033016,4.882895396375819
H1-2,0.1634987322828795,4.130104351069182,5.013235024683146,6.191784931694267,10.336060181390575,5.190094157557382,5.162222613259538
LDLRAD4,0.0,0.1110313123887439,0.4956951626240688,2.227755331939075,7.879399455098121,1.3311456626160354,1.1581655631278474
B4GALNT3,0.0,0.5058909297299572,1.811471030529836,3.239545349986875,6.63560930201924,2.027446955632302,2.027446955632302
TNS2,0.0565835283663675,1.1683184341524542,2.206329801147973,3.615298219058451,6.761152275431966,2.4413805090956227,2.4413805090956227
TNIK,0.0,0.8559896973084807,2.4982418287365045,3.6729880056393416,7.028790136349901,2.382686725545542,2.382686725545542
FAR2,0.01435529297707,0.8155754288625725,2.3074255812110516,3.8509983563936716,6.779785005301132,2.404932118108152,2.404932118108152
CHST11,0.0,1.3854131333000015,2.877742914675388,4.0130153283715595,7.108628996109463,2.773538350295216,2.773538350295216
LURAP1L,0.0,0.6870606883398922,2.028569152196771,3.1913989067022834,7.478810058854076,2.0899711024310936,2.0899711024310936
FBXO27,0.0,0.4005379295837288,1.7676532428062126,3.38851322299836,7.132885253625162,2.0136393563786372,2.0136393563786372
SEMA4A,0.01435529297707,0.3645642517927159,1.0669461350987781,2.748990386445959,8.613347473596477,1.7059166644927246,1.64315776648385
GALNT12,0.0,1.2311227000448761,2.490560994897155,3.7081821790414318,7.256067125241334,2.512930495790319,2.512930495790319
ADAM9,0.7570232465074596,4.980482138318081,6.236874928328741,7.150661214038272,9.450654536398678,6.0412466235838185,6.0631893729094495
ARHGEF28,0.0,1.1873853818123843,2.607625735403566,3.534182517424197,6.6089570522182886,2.4514651507961127,2.4514651507961127
IL4R,0.0,2.855989697308481,4.031659786888872,4.838320712264135,8.02983934907253,3.789452533189528,3.789452533189528
EMILIN2,0.0,0.2750070474998698,1.6111704477967255,3.0062971866137564,7.202613620148487,1.7980417184813788,1.7980417184813788
SAMD9,0.0,1.1873853818123843,2.4127808893554583,3.3642210742515655,7.471431358002323,2.3837418417375704,2.3620595323260223
SLC4A11,0.01435529297707,1.2750070474998698,2.292778744858739,3.4744356056025842,9.362031472895834,2.4526376714540317,2.435873821111956
GRTP1,0.0,0.9164728413104892,2.5921500666618464,3.743082849756417,6.319401166858324,2.4940908808471725,2.4940908808471725
CTNND1,0.722466024471091,5.081827594744924,5.843598728579694,6.446380094462592,8.214610544908592,5.459294286800417,5.905193898185491
PDE9A,0.0,0.2630344058337938,1.8599202775321335,3.1147832670757776,6.43028527297778,1.8885754310866072,1.8885754310866072
EVA1C,0.0,0.2265085298086797,1.7180875839605168,3.072962508152154,6.935223994060032,1.8528855433924576,1.8528855433924576
SMOX,0.0,2.658194789029686,3.6322677463607542,4.639949371291517,8.490008473906407,3.5920926675306544,3.578578278290922
TAP1,0.0,4.146288594031801,5.054621244646107,5.836996409913075,8.895787316463311,4.856041564646622,5.059597049349205
H2AC19,0.0,2.797012977836145,3.6519109185038507,4.705839527224972,8.111970261358358,3.7728370979810144,3.7605025104025707
CDCA7L,0.0,4.431621098652554,5.251718297518664,5.960924158315588,7.586464525886388,4.9250156253616,5.2597561242019975
SPDEF,0.0,0.070389327891398,0.1763227726404629,0.5680259645625281,8.76437402389519,0.89252131066059,0.20819282844877912
RAB37,0.0,0.137503523749935,0.3729413444511296,1.3074197169308037,7.503905223136174,1.0955831483137304,0.5952348805411599
SCAMP5,0.070389327891398,1.654205011238641,2.708186813747532,3.7602197689677057,7.500403727578803,2.857676605695414,2.851034649870116
LIMS2,0.0,0.21100206930704807,0.6735493353111341,1.996388746447621,7.167518503735217,1.3134294700044942,1.1042134971099078
ZNF704,0.0,0.2839126227160886,1.5058819861672683,2.82017869138101,6.452529544677926,1.79433068222733,1.79433068222733
NAPRT,0.4329594072761063,3.675814604823058,5.020145477048937,5.980081866791101,8.466260037632273,4.830116581049133,4.830116581049133
RHOC,1.0285691521967708,6.73937041432826,7.743386768029358,8.503954869471098,10.597587039586216,7.395456090932594,7.6081365779871515
PTK2,0.1634987322828795,5.339850002884624,5.886550064882398,6.374821904107216,7.833143096358337,5.527977130455987,5.96538701144798
BOK,0.01435529297707,1.0071955014042038,3.0513710520920814,3.786334341457825,7.596637034102074,2.621989606500692,2.621989606500692
IFI35,0.0565835283663675,3.2176170771762638,4.275006855042789,5.124117715022443,8.180655118665992,4.055317556021005,4.055317556021005
CTSK,0.2509615735332188,1.4646682670034443,2.039138393906958,2.646162657157894,10.088523256616632,2.2533238547450614,2.0444912920042677
GAS1,0.0,0.0426443374084937,0.2265085298086797,1.3603458821469139,8.32134188094423,0.9556741168754819,0.619826631279748
SMAGP,0.2141248053528473,2.6904157957743733,3.869340690287154,4.829341926288981,7.567956075415466,3.708954742581341,3.708954742581341
TSKU,0.0,3.15743964968803,4.1382997428180115,4.997969729296173,8.612499945739442,3.9637898430061407,3.979791109893492
RAP1GAP,0.01435529297707,0.7048719644563528,1.891413946037447,3.088733566323646,6.718772591827187,2.0711813300853907,2.0711813300853907
RASGRP3,0.0,0.2141248053528473,0.632268215499513,1.6473131326476458,8.872243930993431,1.256175941039508,0.9078737802190612
SIPA1L2,0.0,0.9392228927750796,2.1259807073640378,3.505572457435629,6.842727469292544,2.2731381199364726,2.2731381199364726
OSGIN1,0.0840642647884745,1.6016906301392342,2.6564922877534713,3.792332272855536,8.27742689653266,2.775777818408632,2.7531282309029463
SEMA5A,0.0,0.0565835283663675,0.3334237337251918,1.9690087837704415,6.364222221093532,1.145465142735796,1.0024398492822038
ACAA2,0.1634987322828795,4.580446925057057,5.472975076982322,6.19780561822239,8.919101679559393,5.186759327242332,5.439291899364515
SVIL,0.0,2.894284481850656,3.875288514483577,4.730230804065272,7.206721357430888,3.6628634897049364,3.6628634897049364
PNPLA4,0.0,2.38749595194799,3.408711861029429,3.994805922881187,5.813524689297811,2.9390904890288208,2.9390904890288208
STEAP3,0.0,2.839942639190575,3.9349881246956846,4.7699034909842455,7.310431013353771,3.7311444907034805,3.7311444907034805
MMP24,0.01435529297707,0.2016338611696504,0.5260688116675876,1.8953026213333068,7.53403046657407,1.3071301367564017,0.9716899731697418
NABP1,0.070389327891398,2.898207378193711,4.062639569946424,4.972003248896096,7.390082950951663,3.9045131501375505,3.9045131501375505
CUEDC1,0.01435529297707,3.348373553314011,4.356488724948699,5.092862724508356,7.860590409374856,4.0012026940887635,4.198863808522267
UBB,0.137503523749935,10.128055628592275,10.554588532781715,10.98154342844759,12.488091177533477,10.34251775306327,10.562082766305876
RCAN1,0.2986583155645151,3.3201234624039038,4.0823617181849485,5.0509351950423556,9.565521018067058,4.261531734841119,4.157590361158095
NPTXR,0.0,0.411426245726465,1.713695814843359,3.0439471571000665,7.401988775084162,1.885374392198361,1.885374392198361
FJX1,0.0,1.806322950651935,3.1992743773194157,4.110196177754199,7.473299871141315,2.972656133558428,2.972656133558428
MID1,0.0,1.6848134925330789,2.9818526532897405,4.075104531849082,6.574101508089389,2.8251420401854146,2.8251420401854146
TUSC1,0.0,0.21713985345401404,2.6553445587596403,3.4921735528236324,6.254934118606487,2.215273926026166,2.215273926026166
NLRC5,0.0565835283663675,1.9231406947906522,3.048752727909008,4.158643277528058,7.45359988489147,3.081771152866605,3.081771152866605
DOCK1,0.0,2.9662449866431926,3.8083846831467514,4.3466022446373245,5.916954278953217,3.3423441338983384,3.8865050447389065
SALL2,0.0,0.1243281350022017,1.111031312388744,2.6848187375532224,6.847621155793381,1.5707279268832641,1.5631787234084284
TNFRSF10A,0.0,2.0152403063489976,3.2577600407370966,4.049179173750868,5.855740591715029,2.913635785930873,2.913635785930873
FAT2,0.0,0.0976107966264223,0.1890338243900171,0.4541758931858021,7.523483546587123,0.814340949488764,0.20570399022788605
FAM50B,0.0,0.1763227726404629,2.4087093027011512,3.4982491747601547,7.155223019254282,2.147126330903172,2.147126330903172
CIITA,0.0565835283663675,0.4541758931858021,0.7484612330040357,1.5655725869617043,7.297558281168186,1.4023251874314866,0.8846445856423123
FADS1,0.1505596765753814,4.397118409042582,5.373472944720422,6.134836949632029,9.013350591782132,5.079425361922243,5.32380655056038
CPNE8,0.0,0.2016338611696504,2.5310673335426346,3.4144737175007633,5.9593064897596575,2.125446753472403,2.125446753472403
STON2,0.0,0.5033419879534851,1.8217087719023644,3.14118318905434,6.416164164733128,1.983832924113414,1.983832924113414
SYBU,0.0,0.6299337493546788,2.2172173717102246,3.3967729675401728,7.197413299139368,2.223202879882411,2.223202879882411
SPON1,0.0,0.1890338243900171,0.4005379295837288,0.8519822925222054,9.91085256176094,0.9714909822713493,0.46878573228915166
HAPLN3,0.0,0.7355025831422684,1.790772037862,2.976816408037428,7.236779598133777,1.9946125991846215,1.9871130755809745
FAM221A,0.0,0.9486008474933558,2.385430376633688,3.3885338558077445,6.260025655961456,2.294187074963366,2.294187074963366
WWC2,0.0,2.2318777835984327,3.467930220389267,4.216454239401964,6.914564523493939,3.0934331351966464,3.0934331351966464
SLC44A2,0.3561438102252753,4.366669879586614,5.471837725797934,6.341492427729248,9.692406273949716,5.307925774999324,5.36123511030727
EFNB1,0.01435529297707,1.9364014536779304,2.882640065326857,4.1618870074813,8.37556079316946,3.135217087465571,3.127720172292891
UBE2E2,0.0,3.497931545895438,4.356493881943358,4.94251450533924,7.017253838968936,3.9683754306252013,4.355474071204008
CIBAR1,0.1243281350022017,2.851994678048438,4.297190670052242,5.021035479511363,7.046141781644721,3.917950152173202,3.917950152173202
CYP1A1,0.0,0.3561438102252753,1.104321054507583,2.27425647025355,11.02673091010983,1.5701258969608014,1.399352026309709
OSBPL10,0.0,2.0682920906260653,3.20006486151431,4.05311055176399,6.858105360029239,2.958836919212971,2.958836919212971
DEPTOR,0.0426443374084937,0.5849625007211562,1.3812807150244448,2.625264817065011,8.72349030214343,1.831356245398,1.696310978522457
GCNT1,0.0,1.0285691521967708,2.144042677281545,3.313210993901887,6.833522636424775,2.2565393887001384,2.2565393887001384
PLSCR1,0.0,4.519162801554071,5.321386881266543,6.09850581108713,9.478446063635571,5.210889606319719,5.353660350168714
PLEC,0.5558161550616396,4.579089401575198,5.694453157214535,6.554354159586312,8.434544832449506,5.491009926568402,5.510895306751332
RGS3,0.1243281350022017,3.221877081077034,4.194953742172416,5.00146416422288,8.280260401878492,4.0303890982123205,4.040951758067116
GPR39,0.0,0.3219280948873623,2.346213599044854,3.3953957381384727,5.180307019969433,2.1049223364096505,2.1049223364096505
CDC42BPG,0.0,0.4515335827582552,1.6690196321774136,3.4702025616032226,5.69655030107857,2.002507140295492,2.002507140295492
FES,0.0,0.2016338611696504,0.5058909297299572,1.6507645591169022,7.718567123616216,1.2086186809617059,0.8262791952180657
TNFSF9,0.0,0.829845270970823,1.9429823783769853,3.220290318911415,6.789077126860354,2.145045845155689,2.145045845155689
PLEKHA4,0.0,1.0,2.448862235108222,3.586164245930909,6.689159357731297,2.448026016114214,2.448026016114214
SRC,0.137503523749935,3.4834929185783996,4.452855204630616,5.13164874145677,7.625270489374693,4.10548883868102,4.373928006202622
FKBP5,0.01435529297707,3.032097603735642,4.023698303759988,4.94661071043738,8.703384525034355,3.9208470765696686,3.9140051059710066
